date,open,high,low,close,volume
2023-05-31 09:30:00-04:00,201.77000427246094,202.99000549316406,196.24000549316406,197.3800048828125,39480687
2023-05-31 10:30:00-04:00,197.3800048828125,198.39999389648438,195.1199951171875,195.9949951171875,20825295
2023-05-31 11:30:00-04:00,195.9949951171875,197.44000244140625,195.36000061035156,196.3865966796875,13592671
2023-05-31 12:30:00-04:00,196.38169860839844,198.07000732421875,195.9499969482422,198.02999877929688,11937462
2023-05-31 13:30:00-04:00,198.04319763183594,200.6699981689453,197.8719940185547,200.5,17305802
2023-05-31 14:30:00-04:00,200.4600067138672,200.61000061035156,198.54269409179688,198.9698944091797,13951689
2023-05-31 15:30:00-04:00,198.97000122070312,203.9499969482422,198.63999938964844,203.92999267578125,16272612
2023-06-01 09:30:00-04:00,202.58999633789062,205.99000549316406,199.3699951171875,201.72000122070312,41669547
2023-06-01 10:30:00-04:00,201.74000549316406,204.99000549316406,200.8730926513672,204.0399932861328,21216890
2023-06-01 11:30:00-04:00,204.02999877929688,206.88999938964844,203.35000610351562,206.4149932861328,18729009
2023-06-01 12:30:00-04:00,206.39999389648438,207.19000244140625,205.0,206.94039916992188,15210230
2023-06-01 13:30:00-04:00,206.94500732421875,208.69000244140625,206.44949340820312,208.2613067626953,16486707
2023-06-01 14:30:00-04:00,208.27000427246094,209.8000030517578,207.36090087890625,207.90660095214844,19224289
2023-06-01 15:30:00-04:00,207.9062957763672,208.35000610351562,206.77999877929688,207.5,11457757
2023-06-02 09:30:00-04:00,210.14999389648438,214.25,209.7519989013672,213.72999572753906,47033658
2023-06-02 10:30:00-04:00,213.72999572753906,216.94000244140625,213.2406005859375,216.63499450683594,31370506
2023-06-02 11:30:00-04:00,216.62269592285156,217.25,214.6199951171875,215.3852996826172,21314737
2023-06-02 12:30:00-04:00,215.38499450683594,216.91000366210938,215.02999877929688,216.48500061035156,16098149
2023-06-02 13:30:00-04:00,216.49000549316406,216.5998992919922,213.82000732421875,215.39999389648438,16741786
2023-06-02 14:30:00-04:00,215.41000366210938,216.1999969482422,214.3000030517578,214.8800048828125,16568864
2023-06-02 15:30:00-04:00,214.8800048828125,215.02999877929688,213.52000427246094,213.97000122070312,10705898
2023-06-05 09:30:00-04:00,219.0,221.2899932861328,216.39999389648438,217.12420654296875,47211858
2023-06-05 10:30:00-04:00,217.12420654296875,220.1999969482422,216.75999450683594,218.9665069580078,23596104
2023-06-05 11:30:00-04:00,218.92999267578125,219.27000427246094,216.82000732421875,218.50990295410156,18851094
2023-06-05 12:30:00-04:00,218.50999450683594,219.38999938964844,217.32000732421875,217.61000061035156,13742348
2023-06-05 13:30:00-04:00,217.61000061035156,218.55999755859375,216.20680236816406,216.48829650878906,14277222
2023-06-05 14:30:00-04:00,216.46009826660156,217.1699981689453,214.52000427246094,216.89500427246094,19667947
2023-06-05 15:30:00-04:00,216.8800048828125,218.1999969482422,216.75999450683594,217.58999633789062,9829475
2023-06-06 09:30:00-04:00,216.13999938964844,216.86000061035156,212.52999877929688,214.75999450683594,37368922
2023-06-06 10:30:00-04:00,214.77999877929688,219.0800018310547,214.75,217.83999633789062,28331438
2023-06-06 11:30:00-04:00,217.84500122070312,220.97000122070312,217.77000427246094,220.75999450683594,22536960
2023-06-06 12:30:00-04:00,220.75,220.88999938964844,217.82000732421875,219.7989959716797,18667914
2023-06-06 13:30:00-04:00,219.7899932861328,220.4499969482422,219.0050048828125,220.3000030517578,12227868
2023-06-06 14:30:00-04:00,220.30499267578125,220.64999389648438,219.27999877929688,219.94000244140625,11750915
2023-06-06 15:30:00-04:00,219.9499969482422,221.91000366210938,218.92999267578125,221.2899932861328,10567260
2023-06-07 09:30:00-04:00,228.0,230.82960510253906,225.8000030517578,228.39999389648438,55213813
2023-06-07 10:30:00-04:00,228.3800048828125,229.8000030517578,224.5500030517578,228.8000030517578,32171005
2023-06-07 11:30:00-04:00,228.80140686035156,229.51010131835938,223.1999969482422,223.8050994873047,26825777
2023-06-07 12:30:00-04:00,223.80999755859375,225.75,223.77200317382812,224.79100036621094,17861071
2023-06-07 13:30:00-04:00,224.81500244140625,227.24000549316406,223.92999267578125,226.2299041748047,17669579
2023-06-07 14:30:00-04:00,226.22000122070312,226.35000610351562,224.27999877929688,225.19000244140625,17837640
2023-06-07 15:30:00-04:00,225.19000244140625,226.07000732421875,223.24000549316406,224.61000061035156,13287485
2023-06-08 09:30:00-04:00,224.22000122070312,229.27000427246094,223.00999450683594,228.9600067138672,38135630
2023-06-08 10:30:00-04:00,228.96090698242188,233.3300018310547,228.60000610351562,232.6649932861328,32803392
2023-06-08 11:30:00-04:00,232.67999267578125,233.1999969482422,231.14999389648438,232.59860229492188,20007882
2023-06-08 12:30:00-04:00,232.60000610351562,232.6199951171875,230.67999267578125,231.86129760742188,12809013
2023-06-08 13:30:00-04:00,231.85000610351562,233.08999633789062,230.85000610351562,232.68899536132812,14659463
2023-06-08 14:30:00-04:00,232.69000244140625,234.5050048828125,232.3800048828125,234.05990600585938,17114246
2023-06-08 15:30:00-04:00,234.05999755859375,235.22999572753906,233.35000610351562,234.85000610351562,12367615
2023-06-09 09:30:00-04:00,249.07000732421875,252.4199981689453,245.09190368652344,250.64370727539062,66855890
2023-06-09 10:30:00-04:00,250.64999389648438,251.3000030517578,245.83999633789062,247.03500366210938,34350454
2023-06-09 11:30:00-04:00,247.02630615234375,249.1999969482422,242.75,244.1199951171875,24875526
2023-06-09 12:30:00-04:00,244.1298065185547,247.8800048828125,242.02000427246094,247.34500122070312,23037631
2023-06-09 13:30:00-04:00,247.3699951171875,247.5500030517578,245.25999450683594,246.61000061035156,16410867
2023-06-09 14:30:00-04:00,246.6300048828125,246.8699951171875,243.3699951171875,244.1649932861328,19170074
2023-06-09 15:30:00-04:00,244.1649932861328,245.32000732421875,243.27000427246094,244.3800048828125,11739796
2023-06-12 09:30:00-04:00,248.5,249.9199981689453,245.8800048828125,247.31390380859375,44059894
2023-06-12 10:30:00-04:00,247.31390380859375,248.3000030517578,244.58999633789062,246.80909729003906,27128907
2023-06-12 11:30:00-04:00,246.80999755859375,247.97999572753906,245.5,246.92970275878906,15418590
2023-06-12 12:30:00-04:00,246.93429565429688,247.99000549316406,246.32000732421875,247.1074981689453,12490392
2023-06-12 13:30:00-04:00,247.11000061035156,249.39999389648438,246.6999969482422,248.92990112304688,17599506
2023-06-12 14:30:00-04:00,248.92999267578125,250.97000122070312,248.1699981689453,249.75,18713465
2023-06-12 15:30:00-04:00,249.75,250.08999633789062,248.9199981689453,249.8800048828125,9869878
2023-06-13 09:30:00-04:00,253.9499969482422,255.8300018310547,251.39999389648438,252.1999969482422,44803404
2023-06-13 10:30:00-04:00,252.17999267578125,254.97000122070312,251.33999633789062,254.6219024658203,24162173
2023-06-13 11:30:00-04:00,254.63499450683594,258.9700012207031,253.77999877929688,258.6199951171875,27309047
2023-06-13 12:30:00-04:00,258.6499938964844,259.19000244140625,257.47100830078125,258.739990234375,15979505
2023-06-13 13:30:00-04:00,258.760009765625,259.67999267578125,255.6300048828125,255.9199981689453,19110110
2023-06-13 14:30:00-04:00,255.9550018310547,259.3800048828125,255.6999969482422,258.2449951171875,16423242
2023-06-13 15:30:00-04:00,258.260009765625,258.989990234375,257.8399963378906,258.7698974609375,8563673
2023-06-14 09:30:00-04:00,260.1700134277344,261.45001220703125,255.25,259.9985046386719,47712794
2023-06-14 10:30:00-04:00,260.0,261.57000732421875,257.6654968261719,258.3500061035156,22773590
2023-06-14 11:30:00-04:00,258.3800048828125,258.4700012207031,256.0799865722656,257.989990234375,15330038
2023-06-14 12:30:00-04:00,257.9700012207031,259.17999267578125,257.29998779296875,258.1050109863281,11752519
2023-06-14 13:30:00-04:00,258.1199951171875,258.6899108886719,250.5,253.08990478515625,26683056
2023-06-14 14:30:00-04:00,253.05560302734375,258.44000244140625,252.2100067138672,256.42999267578125,28674130
2023-06-14 15:30:00-04:00,256.4549865722656,257.0,254.25,256.760009765625,11362786
2023-06-15 09:30:00-04:00,248.39999389648438,257.95001220703125,247.2899932861328,257.4549865722656,51368397
2023-06-15 10:30:00-04:00,257.489990234375,257.5799865722656,255.61000061035156,257.4700012207031,21100269
2023-06-15 11:30:00-04:00,257.4700012207031,258.95001220703125,254.27000427246094,254.625,21147914
2023-06-15 12:30:00-04:00,254.6529998779297,257.20001220703125,254.47000122070312,256.8900146484375,17137592
2023-06-15 13:30:00-04:00,256.8900146484375,257.75,254.8300018310547,256.1549987792969,16887129
2023-06-15 14:30:00-04:00,256.1546936035156,257.4599914550781,255.14999389648438,255.77499389648438,16852617
2023-06-15 15:30:00-04:00,255.75,257.1400146484375,254.63999938964844,255.80999755859375,10731227
2023-06-16 09:30:00-04:00,258.9200134277344,263.4700012207031,257.2091064453125,261.968505859375,49516844
2023-06-16 10:30:00-04:00,261.9588928222656,262.3999938964844,258.04998779296875,258.6401062011719,25100126
2023-06-16 11:30:00-04:00,258.6499938964844,261.1600036621094,257.55999755859375,261.0400085449219,19746139
2023-06-16 12:30:00-04:00,261.05499267578125,261.760009765625,260.2101135253906,260.82000732421875,14480234
2023-06-16 13:30:00-04:00,260.82000732421875,262.6899108886719,260.42999267578125,262.4700012207031,14939271
2023-06-16 14:30:00-04:00,262.468994140625,263.6000061035156,259.3700866699219,259.94989013671875,23233088
2023-06-16 15:30:00-04:00,259.989990234375,261.6099853515625,259.989990234375,260.5400085449219,11357051
2023-06-20 09:30:00-04:00,262.5,266.7300109863281,261.8700866699219,262.44000244140625,43956783
2023-06-20 10:30:00-04:00,262.44000244140625,264.95001220703125,261.8999938964844,264.6825866699219,21789579
2023-06-20 11:30:00-04:00,264.69659423828125,268.9700012207031,264.4100036621094,268.7499084472656,19487382
2023-06-20 12:30:00-04:00,268.760009765625,271.5299072265625,267.8599853515625,270.756103515625,22537612
2023-06-20 13:30:00-04:00,270.75,271.510009765625,269.4599914550781,271.2992858886719,18328329
2023-06-20 14:30:00-04:00,271.29998779296875,272.7200012207031,270.0299987792969,272.6983947753906,16591708
2023-06-20 15:30:00-04:00,272.70001220703125,274.75,272.32000732421875,274.4599914550781,15339809
2023-06-21 09:30:00-04:00,275.1300048828125,276.989990234375,265.1099853515625,267.7886962890625,63355834
2023-06-21 10:30:00-04:00,267.7500915527344,269.8944091796875,260.1400146484375,264.2699890136719,38460083
2023-06-21 11:30:00-04:00,264.260009765625,266.2799987792969,261.2900085449219,261.9031982421875,24087677
2023-06-21 12:30:00-04:00,261.885009765625,263.0,257.7799987792969,259.0899963378906,24049713
2023-06-21 13:30:00-04:00,259.0718994140625,263.9700012207031,258.9700012207031,263.8599853515625,20497513
2023-06-21 14:30:00-04:00,263.8599853515625,264.70001220703125,262.0899963378906,263.1199951171875,19780526
2023-06-21 15:30:00-04:00,263.1300048828125,263.5199890136719,259.2699890136719,259.4599914550781,14043998
2023-06-22 09:30:00-04:00,250.77000427246094,261.70001220703125,248.25,261.57501220703125,57186742
2023-06-22 10:30:00-04:00,261.57501220703125,261.7438049316406,256.8299865722656,259.1449890136719,26236141
2023-06-22 11:30:00-04:00,259.1300048828125,263.7300109863281,258.54998779296875,262.3500061035156,21625238
2023-06-22 12:30:00-04:00,262.3500061035156,262.5400085449219,259.7099914550781,262.2099914550781,14730208
2023-06-22 13:30:00-04:00,262.239990234375,264.1499938964844,261.9100036621094,263.1449890136719,15105297
2023-06-22 14:30:00-04:00,263.1600036621094,264.2799987792969,262.2900085449219,262.9898986816406,14889517
2023-06-22 15:30:00-04:00,262.9898986816406,265.0,262.3999938964844,264.5899963378906,10809534
2023-06-23 09:30:00-04:00,259.2900085449219,262.0199890136719,252.8000030517578,254.74000549316406,49167611
2023-06-23 10:30:00-04:00,254.72000122070312,258.1099853515625,254.5500030517578,256.7799987792969,26846431
2023-06-23 11:30:00-04:00,256.79998779296875,260.80999755859375,255.7100067138672,260.69500732421875,20949682
2023-06-23 12:30:00-04:00,260.75,262.45001220703125,260.1000061035156,262.1099853515625,16322022
2023-06-23 13:30:00-04:00,262.1091003417969,262.42999267578125,258.760009765625,259.05999755859375,17867424
2023-06-23 14:30:00-04:00,259.0299987792969,259.0400085449219,255.11000061035156,255.44000244140625,22320237
2023-06-23 15:30:00-04:00,255.4499969482422,257.9200134277344,254.67999267578125,256.54998779296875,13786912
2023-06-26 09:30:00-04:00,250.06500244140625,258.3699951171875,250.0,254.72000122070312,41727003
2023-06-26 10:30:00-04:00,254.72999572753906,255.10000610351562,248.52999877929688,249.32000732421875,30950945
2023-06-26 11:30:00-04:00,249.3000030517578,251.19000244140625,242.64999389648438,243.83999633789062,28917560
2023-06-26 12:30:00-04:00,243.82000732421875,246.6300048828125,243.1300048828125,246.34280395507812,21650096
2023-06-26 13:30:00-04:00,246.360107421875,246.5198974609375,243.85000610351562,245.58999633789062,15799677
2023-06-26 14:30:00-04:00,245.52000427246094,247.1999969482422,244.39999389648438,244.67999267578125,18082713
2023-06-26 15:30:00-04:00,244.7100067138672,244.9499969482422,240.6999969482422,241.02000427246094,16072466
2023-06-27 09:30:00-04:00,243.24000549316406,247.10000610351562,240.85000610351562,245.06520080566406,49230945
2023-06-27 10:30:00-04:00,245.08999633789062,246.3000030517578,241.8000030517578,244.95159912109375,24743514
2023-06-27 11:30:00-04:00,244.9510955810547,245.72999572753906,243.43499755859375,244.7301025390625,17202681
2023-06-27 12:30:00-04:00,244.75,247.50999450683594,244.36000061035156,247.27000427246094,16228643
2023-06-27 13:30:00-04:00,247.3000030517578,250.1999969482422,247.2899932861328,248.91290283203125,21082537
2023-06-27 14:30:00-04:00,248.94000244140625,249.27999877929688,246.5800018310547,249.0137939453125,19312492
2023-06-27 15:30:00-04:00,249.02850341796875,250.389892578125,248.5305938720703,250.1999969482422,12164394
2023-06-28 09:30:00-04:00,249.6999969482422,257.29998779296875,248.88999938964844,257.2950134277344,43536328
2023-06-28 10:30:00-04:00,257.30999755859375,259.8800048828125,254.89999389648438,255.9906005859375,30984827
2023-06-28 11:30:00-04:00,255.99000549316406,258.8800048828125,255.60000610351562,256.20001220703125,20438010
2023-06-28 12:30:00-04:00,256.2049865722656,256.9100036621094,253.89999389648438,256.31988525390625,20522481
2023-06-28 13:30:00-04:00,256.29010009765625,256.989990234375,254.05999755859375,256.2550048828125,15397779
2023-06-28 14:30:00-04:00,256.25,257.1400146484375,254.47999572753906,256.010009765625,16196593
2023-06-28 15:30:00-04:00,255.97999572753906,256.54998779296875,255.3101043701172,256.3999938964844,8945305
2023-06-29 09:30:00-04:00,258.0299987792969,260.739990234375,253.61000061035156,255.47999572753906,40589891
2023-06-29 10:30:00-04:00,255.47999572753906,258.6400146484375,254.1999969482422,258.1260986328125,22360742
2023-06-29 11:30:00-04:00,258.139892578125,258.92999267578125,256.6199951171875,257.6300048828125,15350098
2023-06-29 12:30:00-04:00,257.6214904785156,257.6600036621094,254.4499969482422,256.4255065917969,16109059
2023-06-29 13:30:00-04:00,256.42999267578125,256.69000244140625,254.67999267578125,255.8300018310547,12242348
2023-06-29 14:30:00-04:00,255.85000610351562,257.30938720703125,255.10000610351562,256.32000732421875,13040954
2023-06-29 15:30:00-04:00,256.29998779296875,257.5899963378906,255.83999633789062,257.5299987792969,9094163
2023-06-30 09:30:00-04:00,260.6000061035156,264.239990234375,259.8900146484375,263.4849853515625,36708547
2023-06-30 10:30:00-04:00,263.489990234375,264.45001220703125,262.5299987792969,263.8558044433594,17282027
2023-06-30 11:30:00-04:00,263.8500061035156,263.875,261.6000061035156,263.69500732421875,13867972
2023-06-30 12:30:00-04:00,263.70001220703125,264.0899963378906,263.0299987792969,263.385009765625,9951960
2023-06-30 13:30:00-04:00,263.3800048828125,263.92999267578125,262.55999755859375,262.80999755859375,9358361
2023-06-30 14:30:00-04:00,262.82000732421875,263.1600036621094,262.010009765625,262.9989929199219,11522906
2023-06-30 15:30:00-04:00,262.9800109863281,263.098388671875,261.6300048828125,261.6791076660156,9086213
2023-07-03 09:30:00-04:00,276.489990234375,284.25,276.0799865722656,281.65618896484375,58094907
2023-07-03 10:30:00-04:00,281.6400146484375,282.0199890136719,277.3204040527344,277.7958068847656,25144839
2023-07-03 11:30:00-04:00,277.79998779296875,278.54998779296875,275.1099853515625,277.67999267578125,21690225
2023-07-05 09:30:00-04:00,280.25,282.9393005371094,278.0,280.90460205078125,37722837
2023-07-05 10:30:00-04:00,280.88470458984375,281.34991455078125,278.0299987792969,278.5,19234880
2023-07-05 11:30:00-04:00,278.5,280.20001220703125,277.6000061035156,279.3699951171875,15612276
2023-07-05 12:30:00-04:00,279.3800048828125,281.2300109863281,278.8800048828125,280.79998779296875,14127743
2023-07-05 13:30:00-04:00,280.7900085449219,281.0498962402344,278.75,279.4100036621094,12675485
2023-07-05 14:30:00-04:00,279.44989013671875,282.3900146484375,279.42999267578125,282.32989501953125,15309690
2023-07-05 15:30:00-04:00,282.30999755859375,283.8500061035156,281.80999755859375,282.44000244140625,12527968
2023-07-06 09:30:00-04:00,278.0899963378906,279.9700012207031,272.8800048828125,275.3800048828125,39505205
2023-07-06 10:30:00-04:00,275.3900146484375,276.47918701171875,274.2699890136719,275.20001220703125,18586728
2023-07-06 11:30:00-04:00,275.17999267578125,278.3598937988281,274.9700927734375,277.9372863769531,15746517
2023-07-06 12:30:00-04:00,277.9100036621094,278.7099914550781,276.29998779296875,276.5299987792969,13144999
2023-07-06 13:30:00-04:00,276.5101013183594,277.75,275.57000732421875,277.06500244140625,11938572
2023-07-06 14:30:00-04:00,277.05010986328125,278.20001220703125,276.95001220703125,277.57000732421875,10056467
2023-07-06 15:30:00-04:00,277.55999755859375,277.8399963378906,276.30999755859375,276.5400085449219,7094205
2023-07-07 09:30:00-04:00,278.42999267578125,280.7799987792969,275.2099914550781,276.5899963378906,34795406
2023-07-07 10:30:00-04:00,276.59100341796875,277.8900146484375,274.04998779296875,277.45989990234375,18861599
2023-07-07 11:30:00-04:00,277.45001220703125,279.3800048828125,276.85760498046875,278.6449890136719,13112624
2023-07-07 12:30:00-04:00,278.6400146484375,279.9599914550781,278.1499938964844,279.67498779296875,11645008
2023-07-07 13:30:00-04:00,279.6700134277344,279.7392883300781,278.54998779296875,279.0299987792969,8094367
2023-07-07 14:30:00-04:00,279.0199890136719,279.2200012207031,275.30999755859375,275.42999267578125,13620654
2023-07-07 15:30:00-04:00,275.42999267578125,276.1499938964844,273.7699890136719,274.42999267578125,10745798
2023-07-10 09:30:00-04:00,276.4700012207031,277.5199890136719,267.80010986328125,272.0303955078125,35725553
2023-07-10 10:30:00-04:00,272.0400085449219,272.8699951171875,268.1700134277344,270.05999755859375,19442911
2023-07-10 11:30:00-04:00,270.0450134277344,270.8500061035156,265.1000061035156,267.1199951171875,18872228
2023-07-10 12:30:00-04:00,267.10528564453125,269.2699890136719,266.6300048828125,268.54998779296875,13300263
2023-07-10 13:30:00-04:00,268.6000061035156,269.8900146484375,267.8999938964844,269.43890380859375,11342059
2023-07-10 14:30:00-04:00,269.41119384765625,270.3599853515625,268.4200134277344,268.9400939941406,11601502
2023-07-10 15:30:00-04:00,268.9100036621094,269.70001220703125,268.42999267578125,269.5000915527344,6682521
2023-07-11 09:30:00-04:00,268.6499938964844,270.8500061035156,266.8999938964844,269.6000061035156,28243794
2023-07-11 10:30:00-04:00,269.6000061035156,270.8999938964844,267.5299987792969,268.5799865722656,14866721
2023-07-11 11:30:00-04:00,268.5799865722656,269.19000244140625,266.6600036621094,267.05499267578125,11235426
2023-07-11 12:30:00-04:00,267.07000732421875,268.4599914550781,266.8599853515625,268.44189453125,8771876
2023-07-11 13:30:00-04:00,268.44000244140625,268.57000732421875,266.3699951171875,267.1473083496094,10502632
2023-07-11 14:30:00-04:00,267.1600036621094,269.05999755859375,266.8500061035156,269.0201110839844,8691988
2023-07-11 15:30:00-04:00,269.0400085449219,270.1796875,268.5400085449219,269.82000732421875,7403116
2023-07-12 09:30:00-04:00,276.32501220703125,276.5199890136719,272.0,273.864990234375,32440849
2023-07-12 10:30:00-04:00,273.860107421875,274.659912109375,272.29998779296875,273.4849853515625,15806637
2023-07-12 11:30:00-04:00,273.5,273.6700134277344,271.4599914550781,272.8349914550781,13229133
2023-07-12 12:30:00-04:00,272.8349914550781,273.6600036621094,272.15008544921875,273.3999938964844,7656667
2023-07-12 13:30:00-04:00,273.4100036621094,274.44000244140625,273.07000732421875,274.2300109863281,7734971
2023-07-12 14:30:00-04:00,274.2398986816406,274.2699890136719,272.25,272.70001220703125,8868061
2023-07-12 15:30:00-04:00,272.7200012207031,272.9800109863281,271.8052062988281,272.0,6526162
2023-07-13 09:30:00-04:00,274.5899963378906,274.9700012207031,270.9100036621094,271.0799865722656,25098019
2023-07-13 10:30:00-04:00,271.1000061035156,272.889892578125,270.6000061035156,271.6099853515625,14663326
2023-07-13 11:30:00-04:00,271.614990234375,273.6799011230469,271.0299987792969,273.57501220703125,11260432
2023-07-13 12:30:00-04:00,273.55999755859375,274.95001220703125,272.75,274.7850036621094,12234314
2023-07-13 13:30:00-04:00,274.7850036621094,276.32000732421875,274.6199951171875,276.19000244140625,14315318
2023-07-13 14:30:00-04:00,276.2073059082031,279.1700134277344,275.94000244140625,278.4230041503906,17973715
2023-07-13 15:30:00-04:00,278.4200134277344,279.45001220703125,277.55999755859375,277.9700012207031,10447436
2023-07-14 09:30:00-04:00,277.010009765625,280.5400085449219,276.30999755859375,279.43499755859375,27782689
2023-07-14 10:30:00-04:00,279.43499755859375,279.95001220703125,276.5,279.364990234375,16160615
2023-07-14 11:30:00-04:00,279.3599853515625,283.69000244140625,279.2300109863281,283.32000732421875,19347717
2023-07-14 12:30:00-04:00,283.3263854980469,285.29998779296875,281.2799987792969,283.5899963378906,20337769
2023-07-14 13:30:00-04:00,283.6000061035156,283.9700012207031,280.55999755859375,280.6390075683594,10875958
2023-07-14 14:30:00-04:00,280.6499938964844,280.95001220703125,278.7799987792969,279.95721435546875,13584471
2023-07-14 15:30:00-04:00,279.9800109863281,281.4800109863281,279.760009765625,281.3900146484375,7311675
2023-07-17 09:30:00-04:00,286.625,292.2300109863281,286.0400085449219,287.02520751953125,41360733
2023-07-17 10:30:00-04:00,287.0299987792969,288.17999267578125,283.57000732421875,286.6272888183594,23790389
2023-07-17 11:30:00-04:00,286.6199951171875,288.8999938964844,286.05999755859375,286.67529296875,14929993
2023-07-17 12:30:00-04:00,286.69000244140625,287.70001220703125,285.3599853515625,286.4649963378906,11655730
2023-07-17 13:30:00-04:00,286.45001220703125,289.0,286.29998779296875,288.80999755859375,11569780
2023-07-17 14:30:00-04:00,288.80999755859375,290.6300048828125,288.3500061035156,289.0700988769531,14446592
2023-07-17 15:30:00-04:00,289.05999755859375,290.5,288.6499938964844,290.3500061035156,8741439
2023-07-18 09:30:00-04:00,290.1499938964844,290.5199890136719,286.26019287109375,286.5950012207031,31719624
2023-07-18 10:30:00-04:00,286.5899963378906,289.4800109863281,286.010009765625,288.8800048828125,15799604
2023-07-18 11:30:00-04:00,288.90509033203125,288.9800109863281,287.5,288.4599914550781,10907592
2023-07-18 12:30:00-04:00,288.45001220703125,291.3999938964844,288.3500061035156,290.6600036621094,13049077
2023-07-18 13:30:00-04:00,290.67999267578125,292.260009765625,290.3299865722656,291.8999938964844,10255032
2023-07-18 14:30:00-04:00,291.8949890136719,293.7699890136719,291.5929870605469,292.79998779296875,13878426
2023-07-18 15:30:00-04:00,292.79998779296875,295.260009765625,292.75,293.3699951171875,12363523
2023-07-19 09:30:00-04:00,296.0400085449219,297.4800109863281,294.2300109863281,296.79998779296875,29993839
2023-07-19 10:30:00-04:00,296.79998779296875,299.0,296.760009765625,298.1000061035156,19988208
2023-07-19 11:30:00-04:00,298.1000061035156,299.2900085449219,294.45001220703125,294.9800109863281,19382397
2023-07-19 12:30:00-04:00,294.9599914550781,295.1300048828125,292.5,294.59600830078125,16497970
2023-07-19 13:30:00-04:00,294.5899963378906,294.7200012207031,291.3500061035156,292.2301025390625,12876649
2023-07-19 14:30:00-04:00,292.260009765625,293.8500061035156,289.5201110839844,293.7098083496094,17663420
2023-07-19 15:30:00-04:00,293.7283935546875,294.0,291.0199890136719,291.1199951171875,9774073
2023-07-20 09:30:00-04:00,277.5,280.92999267578125,272.010009765625,272.69000244140625,47693612
2023-07-20 10:30:00-04:00,272.69000244140625,272.7149963378906,269.4599914550781,270.8599853515625,26749279
2023-07-20 11:30:00-04:00,270.864990234375,274.05999755859375,270.010009765625,270.0199890136719,17675492
2023-07-20 12:30:00-04:00,270.0111083984375,270.70001220703125,264.2099914550781,266.130615234375,24700843
2023-07-20 13:30:00-04:00,266.1199951171875,266.95001220703125,264.1199951171875,264.5409851074219,17382938
2023-07-20 14:30:00-04:00,264.57501220703125,265.57159423828125,261.20001220703125,262.4067077636719,19907769
2023-07-20 15:30:00-04:00,262.43499755859375,265.54998779296875,262.41009521484375,262.9200134277344,12975228
